ticket_id,flight_id,booking_time,flight_date,customer_id,fare_class,base_fare,taxes,total_fare,booking_channel,days_to_departure_at_booking
257,2,2024-08-13 03:15:36,2025-01-01 00:00:00,8059978785,E,150.21,13.06,163.27,mobile_app,140
258,2,2024-08-13 03:15:36,2025-01-01 00:00:00,1680948132,E,150.21,13.06,163.27,mobile_app,140
259,2,2024-11-01 18:32:35,2025-01-01 00:00:00,104330991,P,195.27,16.98,212.25,agent,60
260,2,2024-08-16 10:27:05,2025-01-01 00:00:00,8938348822,P,195.27,16.98,212.25,web,137
261,2,2024-06-19 14:57:07,2025-01-01 00:00:00,2679827673,P,195.27,16.98,212.25,web,195
262,2,2024-12-30 17:11:47,2025-01-01 00:00:00,1027698552,P,195.27,16.98,212.25,agent,1
263,2,2024-10-16 11:42:32,2025-01-01 00:00:00,1437650899,E,150.21,13.06,163.27,agent,76
264,2,2024-11-20 22:22:43,2025-01-01 00:00:00,8613347225,E,150.21,13.06,163.27,web,41
265,2,2024-09-12 14:15:42,2025-01-01 00:00:00,4093715956,E,150.21,13.06,163.27,agent,110
266,2,2024-09-12 14:15:42,2025-01-01 00:00:00,2662485997,E,150.21,13.06,163.27,mobile_app,110
267,2,2024-07-28 02:33:05,2025-01-01 00:00:00,5524855572,E,150.21,13.06,163.27,web,156
268,2,2024-06-01 20:16:28,2025-01-01 00:00:00,247731963,E,150.21,13.06,163.27,agent,213
269,2,2024-09-04 03:33:03,2025-01-01 00:00:00,7530973178,F,300.42,26.12,326.54,web,118
270,2,2024-11-03 16:44:17,2025-01-01 00:00:00,344657753,B,255.36,22.2,277.56,mobile_app,58
271,2,2024-11-16 19:18:15,2025-01-01 00:00:00,557922232,E,150.21,13.06,163.27,web,45
272,2,2024-09-13 05:06:45,2025-01-01 00:00:00,1622834658,F,300.42,26.12,326.54,mobile_app,109
273,2,2024-09-13 05:06:45,2025-01-01 00:00:00,1061374361,P,195.27,16.98,212.25,mobile_app,109
274,2,2024-11-22 13:31:21,2025-01-01 00:00:00,4180016695,B,255.36,22.2,277.56,web,39
275,2,2024-07-25 22:33:12,2025-01-01 00:00:00,1748244740,E,150.21,13.06,163.27,web,159
276,2,2024-06-24 19:23:53,2025-01-01 00:00:00,546318259,E,150.21,13.06,163.27,web,190
277,2,2024-06-24 19:23:53,2025-01-01 00:00:00,1539549423,B,255.36,22.2,277.56,web,190
278,2,2024-08-15 07:13:21,2025-01-01 00:00:00,1600699425,E,150.21,13.06,163.27,agent,138
279,2,2024-08-15 07:34:16,2025-01-01 00:00:00,8484266061,E,150.21,13.06,163.27,agent,138
280,2,2024-08-07 11:15:05,2025-01-01 00:00:00,1600821603,E,150.21,13.06,163.27,mobile_app,146
281,2,2024-08-01 22:06:08,2025-01-01 00:00:00,986622235,E,150.21,13.06,163.27,web,152
282,2,2024-06-08 09:21:08,2025-01-01 00:00:00,1348129526,E,150.21,13.06,163.27,mobile_app,206
283,2,2024-07-30 04:03:55,2025-01-01 00:00:00,1131944987,E,150.21,13.06,163.27,web,154
284,2,2024-10-14 04:23:00,2025-01-01 00:00:00,49477537,P,195.27,16.98,212.25,mobile_app,78
285,2,2024-10-14 04:23:00,2025-01-01 00:00:00,348771944,E,150.21,13.06,163.27,web,78
286,2,2024-10-27 07:50:50,2025-01-01 00:00:00,427186713,E,150.21,13.06,163.27,agent,65
287,2,2024-09-13 19:27:51,2025-01-01 00:00:00,8090653557,P,195.27,16.98,212.25,web,109
288,2,2024-09-11 13:13:25,2025-01-01 00:00:00,6342026937,P,195.27,16.98,212.25,web,111
289,2,2024-12-09 09:35:45,2025-01-01 00:00:00,6640231582,E,150.21,13.06,163.27,web,22
290,2,2024-06-21 17:39:17,2025-01-01 00:00:00,930989762,F,300.42,26.12,326.54,web,193
291,2,2024-11-27 00:47:55,2025-01-01 00:00:00,307167888,E,150.21,13.06,163.27,mobile_app,34
292,2,2024-07-29 16:19:30,2025-01-01 00:00:00,2893999010,E,150.21,13.06,163.27,agent,155
293,2,2024-09-24 19:55:44,2025-01-01 00:00:00,8782997172,E,150.21,13.06,163.27,mobile_app,98
294,2,2024-11-25 13:57:14,2025-01-01 00:00:00,904422165,E,150.21,13.06,163.27,agent,36
295,2,2024-10-31 09:30:02,2025-01-01 00:00:00,8276717425,P,195.27,16.98,212.25,web,61
296,2,2024-10-31 09:30:02,2025-01-01 00:00:00,1829820039,F,300.42,26.12,326.54,web,61
297,2,2024-09-21 09:50:24,2025-01-01 00:00:00,426730468,F,300.42,26.12,326.54,mobile_app,101
298,2,2024-09-21 09:50:24,2025-01-01 00:00:00,5819894847,P,195.27,16.98,212.25,web,101
299,2,2024-08-31 13:03:21,2025-01-01 00:00:00,7603066138,P,195.27,16.98,212.25,mobile_app,122
300,2,2024-06-25 07:31:33,2025-01-01 00:00:00,1610706625,E,150.21,13.06,163.27,agent,189
301,2,2024-06-10 07:23:12,2025-01-01 00:00:00,1863387642,P,195.27,16.98,212.25,agent,204
302,2,2024-08-10 08:43:17,2025-01-01 00:00:00,527963466,E,150.21,13.06,163.27,web,143
303,2,2024-08-19 00:57:02,2025-01-01 00:00:00,1439363142,P,195.27,16.98,212.25,agent,134
304,2,2024-11-18 16:07:09,2025-01-01 00:00:00,2075681448,F,300.42,26.12,326.54,mobile_app,43
305,2,2024-12-27 11:53:38,2025-01-01 00:00:00,216263745,B,255.36,22.2,277.56,web,4
306,2,2024-07-02 05:51:48,2025-01-01 00:00:00,6931019366,E,150.21,13.06,163.27,web,182
307,2,2024-10-08 01:32:28,2025-01-01 00:00:00,1487666934,B,255.36,22.2,277.56,web,84
308,2,2024-09-15 06:29:55,2025-01-01 00:00:00,1095093687,E,150.21,13.06,163.27,agent,107
309,2,2024-09-15 06:29:55,2025-01-01 00:00:00,7603485803,B,255.36,22.2,277.56,agent,107
310,2,2024-07-30 01:30:43,2025-01-01 00:00:00,1461131893,P,195.27,16.98,212.25,agent,154
311,2,2024-12-02 22:08:37,2025-01-01 00:00:00,904096708,E,150.21,13.06,163.27,mobile_app,29
312,2,2024-12-02 22:08:37,2025-01-01 00:00:00,1848157785,E,150.21,13.06,163.27,mobile_app,29
313,2,2024-12-02 22:08:37,2025-01-01 00:00:00,2128791373,E,150.21,13.06,163.27,web,29
314,2,2024-05-19 15:39:31,2025-01-01 00:00:00,1631441392,P,195.27,16.98,212.25,agent,226
315,2,2024-11-20 01:18:23,2025-01-01 00:00:00,1904577552,E,150.21,13.06,163.27,mobile_app,41
316,2,2024-10-01 01:25:46,2025-01-01 00:00:00,427186713,F,300.42,26.12,326.54,web,91
317,2,2024-12-22 17:03:27,2025-01-01 00:00:00,522393587,E,150.21,13.06,163.27,web,9
318,2,2024-08-26 08:32:29,2025-01-01 00:00:00,4025546510,E,150.21,13.06,163.27,mobile_app,127
319,2,2024-10-26 14:26:25,2025-01-01 00:00:00,8430827036,B,255.36,22.2,277.56,web,66
320,2,2024-08-12 13:42:09,2025-01-01 00:00:00,4639981067,P,195.27,16.98,212.25,agent,141
321,2,2024-08-12 13:42:09,2025-01-01 00:00:00,6439110426,E,150.21,13.06,163.27,agent,141
322,2,2024-10-31 15:40:03,2025-01-01 00:00:00,1334201826,F,300.42,26.12,326.54,mobile_app,61
323,2,2024-06-08 19:33:56,2025-01-01 00:00:00,472046580,F,300.42,26.12,326.54,web,206
324,2,2024-07-26 22:49:59,2025-01-01 00:00:00,7953209267,P,195.27,16.98,212.25,web,158
325,2,2024-09-14 16:17:39,2025-01-01 00:00:00,525097335,F,300.42,26.12,326.54,agent,108
326,2,2024-09-14 16:17:39,2025-01-01 00:00:00,1936063752,F,300.42,26.12,326.54,agent,108
327,2,2024-10-18 15:07:59,2025-01-01 00:00:00,1851313412,P,195.27,16.98,212.25,mobile_app,74
328,2,2024-08-12 06:47:20,2025-01-01 00:00:00,3278393788,P,195.27,16.98,212.25,web,141
329,2,2024-09-09 05:26:18,2025-01-01 00:00:00,107006729,F,300.42,26.12,326.54,agent,113
330,2,2024-07-24 17:53:59,2025-01-01 00:00:00,795716476,F,300.42,26.12,326.54,web,160
331,2,2024-12-10 18:20:33,2025-01-01 00:00:00,804354954,E,150.21,13.06,163.27,web,21
332,2,2024-12-03 15:00:21,2025-01-01 00:00:00,1094676755,E,150.21,13.06,163.27,web,28
333,2,2024-12-24 23:56:59,2025-01-01 00:00:00,2001687848,E,150.21,13.06,163.27,web,7
334,2,2024-12-24 23:56:59,2025-01-01 00:00:00,108013102,E,150.21,13.06,163.27,agent,7
335,2,2024-07-23 16:14:17,2025-01-01 00:00:00,723309610,E,150.21,13.06,163.27,web,161
336,2,2024-07-23 16:14:17,2025-01-01 00:00:00,430663311,E,150.21,13.06,163.27,web,161
337,2,2024-07-19 21:39:24,2025-01-01 00:00:00,8954194001,E,150.21,13.06,163.27,web,165
338,2,2024-10-02 21:43:48,2025-01-01 00:00:00,219639574,P,195.27,16.98,212.25,agent,90
339,2,2024-12-27 22:32:24,2025-01-01 00:00:00,1137613274,E,150.21,13.06,163.27,agent,4
340,2,2024-08-09 07:59:00,2025-01-01 00:00:00,406057092,E,150.21,13.06,163.27,web,144
341,2,2024-07-24 04:04:17,2025-01-01 00:00:00,5465829489,B,255.36,22.2,277.56,mobile_app,160
342,2,2024-07-25 15:31:41,2025-01-01 00:00:00,1687524769,E,150.21,13.06,163.27,agent,159
343,2,2024-07-18 22:52:54,2025-01-01 00:00:00,1176309909,P,195.27,16.98,212.25,mobile_app,166
344,2,2024-05-18 07:09:01,2025-01-01 00:00:00,1166213558,B,255.36,22.2,277.56,web,227
345,2,2024-12-23 01:52:02,2025-01-01 00:00:00,2342971513,E,150.21,13.06,163.27,web,8
346,2,2024-12-23 01:52:02,2025-01-01 00:00:00,4436444672,E,150.21,13.06,163.27,mobile_app,8
347,2,2024-07-10 20:27:24,2025-01-01 00:00:00,1952132399,E,150.21,13.06,163.27,web,174
348,2,2024-09-20 04:00:42,2025-01-01 00:00:00,865237155,E,150.21,13.06,163.27,agent,102
349,2,2024-11-18 05:12:31,2025-01-01 00:00:00,1111292964,B,255.36,22.2,277.56,web,43
350,2,2024-12-05 05:52:10,2025-01-01 00:00:00,3199080003,P,195.27,16.98,212.25,web,26
351,2,2024-10-06 18:19:59,2025-01-01 00:00:00,2567845561,E,150.21,13.06,163.27,web,86
352,2,2024-10-06 18:19:59,2025-01-01 00:00:00,1598096107,E,150.21,13.06,163.27,agent,86
353,2,2024-12-07 12:38:33,2025-01-01 00:00:00,856653042,P,195.27,16.98,212.25,web,24
354,2,2024-10-18 11:51:30,2025-01-01 00:00:00,9915307753,E,150.21,13.06,163.27,web,74
355,2,2024-06-13 08:34:50,2025-01-01 00:00:00,3452210643,E,150.21,13.06,163.27,web,201
356,2,2024-06-13 08:34:50,2025-01-01 00:00:00,246771796,E,150.21,13.06,163.27,web,201
357,2,2024-10-27 12:59:36,2025-01-01 00:00:00,1985946827,P,195.27,16.98,212.25,web,65
358,2,2024-08-16 21:56:18,2025-01-01 00:00:00,3662637532,E,150.21,13.06,163.27,web,137
359,2,2024-07-08 04:03:47,2025-01-01 00:00:00,405029007,P,195.27,16.98,212.25,web,176
360,2,2024-07-08 04:03:47,2025-01-01 00:00:00,1328005114,P,195.27,16.98,212.25,agent,176
361,2,2024-07-03 13:05:41,2025-01-01 00:00:00,494122638,B,255.36,22.2,277.56,agent,181
362,2,2024-09-16 16:57:00,2025-01-01 00:00:00,1403622435,E,150.21,13.06,163.27,mobile_app,106
363,2,2024-07-23 21:15:51,2025-01-01 00:00:00,1334201826,B,255.36,22.2,277.56,web,161
364,2,2024-09-04 05:24:48,2025-01-01 00:00:00,428736063,E,150.21,13.06,163.27,web,118
365,2,2024-09-04 15:45:55,2025-01-01 00:00:00,3643219491,P,195.27,16.98,212.25,agent,118
366,2,2024-11-02 19:22:50,2025-01-01 00:00:00,219639574,E,150.21,13.06,163.27,web,59
367,2,2024-08-14 19:12:11,2025-01-01 00:00:00,4163224141,P,195.27,16.98,212.25,agent,139
368,2,2024-08-26 04:28:54,2025-01-01 00:00:00,1227518388,E,150.21,13.06,163.27,agent,127
369,2,2024-11-10 09:30:19,2025-01-01 00:00:00,1316717915,P,195.27,16.98,212.25,web,51
370,2,2024-10-12 10:22:42,2025-01-01 00:00:00,3681514700,E,150.21,13.06,163.27,web,80
371,2,2024-10-12 10:22:42,2025-01-01 00:00:00,4926108508,P,195.27,16.98,212.25,web,80
372,2,2024-07-27 10:05:09,2025-01-01 00:00:00,9443748048,P,195.27,16.98,212.25,web,157
373,2,2024-07-27 10:05:09,2025-01-01 00:00:00,1523800689,E,150.21,13.06,163.27,agent,157
374,2,2024-09-21 18:47:41,2025-01-01 00:00:00,1578258861,E,150.21,13.06,163.27,agent,101
375,2,2024-09-21 18:47:41,2025-01-01 00:00:00,317704710,E,150.21,13.06,163.27,web,101
376,2,2024-09-21 18:47:41,2025-01-01 00:00:00,394897048,P,195.27,16.98,212.25,web,101
377,2,2024-08-31 12:59:07,2025-01-01 00:00:00,100924754,E,150.21,13.06,163.27,web,122
378,2,2024-12-30 13:03:29,2025-01-01 00:00:00,3291307178,F,300.42,26.12,326.54,mobile_app,1
379,2,2024-08-10 21:06:38,2025-01-01 00:00:00,6841482410,E,150.21,13.06,163.27,mobile_app,143
380,2,2024-12-08 01:08:13,2025-01-01 00:00:00,1815104725,P,195.27,16.98,212.25,agent,23
381,3,2024-12-08 01:08:13,2025-01-01 00:00:00,7337000110,E,41.4,3.6,45.0,mobile_app,23
382,3,2024-08-02 14:40:25,2025-01-01 00:00:00,5288657035,E,40.48,3.52,44.0,agent,151
383,3,2024-08-02 14:40:25,2025-01-01 00:00:00,1394539504,E,41.4,3.6,45.0,web,151
384,3,2024-08-02 14:40:25,2025-01-01 00:00:00,2146458758,E,46.0,4.0,50.0,mobile_app,151
385,3,2024-10-07 15:12:38,2025-01-01 00:00:00,6862912147,E,45.08,3.92,49.0,mobile_app,85
386,3,2024-10-22 00:35:13,2025-01-01 00:00:00,969200611,E,38.64,3.36,42.0,agent,70
387,3,2024-11-02 00:23:25,2025-01-01 00:00:00,1214003925,E,37.72,3.28,41.0,web,59
388,3,2024-11-04 13:59:32,2025-01-01 00:00:00,1875584325,E,40.48,3.52,44.0,mobile_app,57
389,3,2024-07-19 16:54:13,2025-01-01 00:00:00,7479116448,E,38.64,3.36,42.0,web,165
390,3,2024-07-19 16:54:13,2025-01-01 00:00:00,1592838115,E,40.48,3.52,44.0,web,165
391,3,2024-11-30 18:01:59,2025-01-01 00:00:00,6775711763,P,59.8,5.2,65.0,agent,31
392,3,2024-10-13 20:29:04,2025-01-01 00:00:00,9045288344,F,82.8,7.2,90.0,web,79
393,3,2024-10-13 20:29:04,2025-01-01 00:00:00,9277573837,E,36.8,3.2,40.0,agent,79
394,3,2024-10-24 15:13:25,2025-01-01 00:00:00,548422187,F,73.6,6.4,80.0,mobile_app,68
395,3,2024-12-11 09:21:58,2025-01-01 00:00:00,9735098863,B,68.82,5.98,74.8,web,20
396,3,2024-09-18 21:47:22,2025-01-01 00:00:00,1848157785,E,36.8,3.2,40.0,agent,104
397,3,2024-08-11 14:41:05,2025-01-01 00:00:00,1024191092,P,59.8,5.2,65.0,agent,142
398,3,2024-07-14 00:36:46,2025-01-01 00:00:00,1799323507,E,42.32,3.68,46.0,web,170
399,3,2024-10-24 21:47:21,2025-01-01 00:00:00,697974404,F,77.28,6.72,84.0,mobile_app,68
400,3,2024-10-24 21:47:21,2025-01-01 00:00:00,1862259012,E,36.8,3.2,40.0,mobile_app,68
401,3,2024-10-24 21:47:21,2025-01-01 00:00:00,830080568,E,46.0,4.0,50.0,web,68
402,3,2024-12-14 09:33:59,2025-01-01 00:00:00,4422518989,P,47.84,4.16,52.0,agent,17
403,3,2024-06-29 05:38:10,2025-01-01 00:00:00,867572154,E,42.32,3.68,46.0,web,185
404,3,2024-12-24 11:27:58,2025-01-01 00:00:00,1159615130,F,88.32,7.68,96.0,web,7
405,3,2024-06-07 09:30:49,2025-01-01 00:00:00,126435293,B,76.64,6.66,83.3,agent,207
406,3,2024-06-07 09:30:49,2025-01-01 00:00:00,1949655123,P,49.04,4.26,53.3,mobile_app,207
407,3,2024-05-26 04:58:11,2025-01-01 00:00:00,9150794418,P,56.21,4.89,61.1,agent,219
408,3,2024-07-09 19:11:32,2025-01-01 00:00:00,1492845410,E,38.64,3.36,42.0,web,175
409,3,2024-09-20 10:32:56,2025-01-01 00:00:00,1583601740,P,55.02,4.78,59.8,web,102
410,3,2024-06-15 13:14:11,2025-01-01 00:00:00,7422581441,E,45.08,3.92,49.0,web,199
411,3,2024-11-15 02:12:59,2025-01-01 00:00:00,1348267120,B,71.94,6.26,78.2,mobile_app,46
412,3,2024-09-05 07:43:46,2025-01-01 00:00:00,758513786,P,58.6,5.1,63.7,web,117
413,3,2024-05-20 10:25:42,2025-01-01 00:00:00,2376605472,E,36.8,3.2,40.0,mobile_app,225
414,3,2024-05-20 10:25:42,2025-01-01 00:00:00,4582418245,E,38.64,3.36,42.0,mobile_app,225
415,3,2024-11-25 10:49:10,2025-01-01 00:00:00,7206123300,E,46.0,4.0,50.0,web,36
416,3,2024-11-13 10:59:48,2025-01-01 00:00:00,869987079,E,45.08,3.92,49.0,web,48
417,3,2024-11-13 10:59:48,2025-01-01 00:00:00,312740328,B,65.69,5.71,71.4,agent,48
418,3,2024-10-01 00:56:18,2025-01-01 00:00:00,389219247,E,38.64,3.36,42.0,agent,91
419,3,2024-05-18 03:32:53,2025-01-01 00:00:00,1866287090,P,49.04,4.26,53.3,web,227
420,3,2024-05-18 03:32:53,2025-01-01 00:00:00,4776633130,E,45.08,3.92,49.0,mobile_app,227
421,3,2024-05-18 03:32:53,2025-01-01 00:00:00,1102395197,E,37.72,3.28,41.0,mobile_app,227
422,3,2024-10-22 02:57:03,2025-01-01 00:00:00,8680717113,E,42.32,3.68,46.0,web,70
423,3,2024-10-20 09:48:42,2025-01-01 00:00:00,498746958,E,37.72,3.28,41.0,agent,72
424,3,2024-10-20 09:48:42,2025-01-01 00:00:00,928044678,E,37.72,3.28,41.0,web,72
425,3,2024-05-15 21:41:38,2025-01-01 00:00:00,997524333,P,50.23,4.37,54.6,mobile_app,230
426,3,2024-07-16 04:48:32,2025-01-01 00:00:00,656765277,E,46.0,4.0,50.0,agent,168
427,3,2024-10-05 17:12:50,2025-01-01 00:00:00,840006775,F,82.8,7.2,90.0,web,87
428,3,2024-10-05 17:12:50,2025-01-01 00:00:00,197196128,P,55.02,4.78,59.8,mobile_app,87
429,3,2024-12-07 02:21:12,2025-01-01 00:00:00,1028560915,E,42.32,3.68,46.0,mobile_app,24
430,3,2024-12-07 02:21:12,2025-01-01 00:00:00,2087109243,E,42.32,3.68,46.0,web,24
431,3,2024-08-02 01:12:46,2025-01-01 00:00:00,1697908540,F,82.8,7.2,90.0,web,151
432,3,2024-09-20 02:09:07,2025-01-01 00:00:00,100924754,E,44.16,3.84,48.0,mobile_app,102
433,3,2024-07-24 03:47:13,2025-01-01 00:00:00,348771944,E,38.64,3.36,42.0,web,160
434,3,2024-06-21 16:01:03,2025-01-01 00:00:00,2146458758,P,55.02,4.78,59.8,agent,193
435,3,2024-06-21 16:01:03,2025-01-01 00:00:00,38771866,E,40.48,3.52,44.0,agent,193
436,3,2024-06-21 16:01:03,2025-01-01 00:00:00,1144519954,P,49.04,4.26,53.3,web,193
437,3,2024-12-02 03:37:08,2025-01-01 00:00:00,1348259257,E,40.48,3.52,44.0,mobile_app,29
438,3,2024-11-07 23:12:55,2025-01-01 00:00:00,522393587,E,37.72,3.28,41.0,web,54
439,3,2024-10-07 02:51:04,2025-01-01 00:00:00,631735745,E,46.0,4.0,50.0,web,85
440,3,2024-10-07 02:51:04,2025-01-01 00:00:00,986622235,B,62.56,5.44,68.0,web,85
441,3,2024-10-17 00:26:27,2025-01-01 00:00:00,835118871,F,80.96,7.04,88.0,mobile_app,75
442,3,2024-12-19 17:40:18,2025-01-01 00:00:00,6269718447,E,43.24,3.76,47.0,web,12
443,3,2024-12-15 06:33:51,2025-01-01 00:00:00,5980245377,E,45.08,3.92,49.0,agent,16
444,3,2024-06-20 19:58:15,2025-01-01 00:00:00,1159403169,P,53.82,4.68,58.5,web,194
445,3,2024-07-29 07:58:13,2025-01-01 00:00:00,1534438184,E,36.8,3.2,40.0,web,155
446,3,2024-07-29 07:58:13,2025-01-01 00:00:00,759505985,B,68.82,5.98,74.8,mobile_app,155
447,3,2024-09-29 06:35:59,2025-01-01 00:00:00,596921780,P,56.21,4.89,61.1,web,93
448,3,2024-09-05 17:33:25,2025-01-01 00:00:00,1680629652,P,47.84,4.16,52.0,agent,117
449,3,2024-10-08 11:10:59,2025-01-01 00:00:00,1201002156,E,38.64,3.36,42.0,mobile_app,84
450,4,2024-05-24 14:49:39,2025-01-01 00:00:00,276797693,P,55.02,4.78,59.8,web,221
451,4,2024-09-06 00:46:25,2025-01-01 00:00:00,1159403169,E,40.48,3.52,44.0,agent,116
452,4,2024-09-06 00:46:25,2025-01-01 00:00:00,4307682656,B,68.82,5.98,74.8,agent,116
453,4,2024-06-12 01:20:33,2025-01-01 00:00:00,1884801818,E,45.08,3.92,49.0,web,202
454,4,2024-11-21 09:12:00,2025-01-01 00:00:00,239942659,E,39.56,3.44,43.0,web,40
455,4,2024-09-06 21:34:12,2025-01-01 00:00:00,143271649,E,42.32,3.68,46.0,mobile_app,116
456,4,2024-12-23 15:49:00,2025-01-01 00:00:00,1783673194,P,51.43,4.47,55.9,web,8
457,4,2024-08-20 21:44:20,2025-01-01 00:00:00,667094535,P,57.41,4.99,62.4,agent,133
458,4,2024-08-09 00:55:14,2025-01-01 00:00:00,1816642174,E,42.32,3.68,46.0,web,144
459,4,2024-06-24 05:48:48,2025-01-01 00:00:00,7614217509,E,41.4,3.6,45.0,web,190
460,4,2024-09-03 19:15:32,2025-01-01 00:00:00,1746178491,E,46.0,4.0,50.0,web,119
461,4,2024-10-15 06:56:43,2025-01-01 00:00:00,21078345,E,37.72,3.28,41.0,mobile_app,77
462,4,2024-09-09 03:03:35,2025-01-01 00:00:00,1426482175,B,64.12,5.58,69.7,agent,113
463,4,2024-09-09 03:03:35,2025-01-01 00:00:00,2072860849,E,40.48,3.52,44.0,mobile_app,113
464,4,2024-08-06 08:01:52,2025-01-01 00:00:00,869179190,E,38.64,3.36,42.0,web,147
465,4,2024-11-17 05:20:16,2025-01-01 00:00:00,5852894720,E,44.16,3.84,48.0,mobile_app,44
466,4,2024-10-03 17:10:30,2025-01-01 00:00:00,84406261,E,44.16,3.84,48.0,agent,89
467,4,2024-10-03 17:10:30,2025-01-01 00:00:00,32400472,F,82.8,7.2,90.0,mobile_app,89
468,4,2024-12-06 17:31:53,2025-01-01 00:00:00,9398860698,B,73.51,6.39,79.9,agent,25
469,4,2024-09-22 17:01:38,2025-01-01 00:00:00,1173856114,E,45.08,3.92,49.0,web,100
470,4,2024-07-18 06:40:52,2025-01-01 00:00:00,1592364275,B,70.38,6.12,76.5,web,166
471,4,2024-11-26 13:27:04,2025-01-01 00:00:00,1658783810,E,43.24,3.76,47.0,web,35
472,4,2024-08-16 21:10:00,2025-01-01 00:00:00,462165831,P,49.04,4.26,53.3,web,137
473,4,2024-05-17 15:06:59,2025-01-01 00:00:00,6699557421,E,41.4,3.6,45.0,web,228
474,4,2024-10-14 16:38:08,2025-01-01 00:00:00,3549256771,E,36.8,3.2,40.0,agent,78
475,4,2024-10-17 08:21:03,2025-01-01 00:00:00,8299842769,P,53.82,4.68,58.5,web,75
476,4,2024-11-09 22:44:02,2025-01-01 00:00:00,5244844350,E,38.64,3.36,42.0,agent,52
477,4,2024-07-18 09:35:00,2025-01-01 00:00:00,1952676722,E,46.0,4.0,50.0,mobile_app,166
478,4,2024-07-18 09:35:00,2025-01-01 00:00:00,6646990680,E,37.72,3.28,41.0,web,166
479,4,2024-07-18 09:35:00,2025-01-01 00:00:00,1063010750,E,45.08,3.92,49.0,mobile_app,166
480,4,2024-09-06 03:20:33,2025-01-01 00:00:00,659627430,E,38.64,3.36,42.0,agent,116
481,4,2024-10-06 09:42:40,2025-01-01 00:00:00,1352299029,E,40.48,3.52,44.0,web,86
482,4,2024-08-09 10:32:28,2025-01-01 00:00:00,1665901612,B,70.38,6.12,76.5,web,144
483,4,2024-07-02 20:53:37,2025-01-01 00:00:00,500810492,P,53.82,4.68,58.5,agent,182
484,4,2024-07-02 20:53:37,2025-01-01 00:00:00,1170074547,P,55.02,4.78,59.8,mobile_app,182
485,4,2024-07-02 20:53:37,2025-01-01 00:00:00,2093149964,B,73.51,6.39,79.9,mobile_app,182
486,4,2024-05-27 04:35:22,2025-01-01 00:00:00,659592265,P,56.21,4.89,61.1,web,218
487,4,2024-07-24 08:12:48,2025-01-01 00:00:00,3412130698,F,90.16,7.84,98.0,agent,160
488,4,2024-09-03 16:59:53,2025-01-01 00:00:00,6517729231,E,38.64,3.36,42.0,agent,119
489,4,2024-10-29 07:16:00,2025-01-01 00:00:00,471527298,B,76.64,6.66,83.3,web,63
490,4,2024-07-13 07:50:45,2025-01-01 00:00:00,1593290460,B,62.56,5.44,68.0,mobile_app,171
491,4,2024-09-11 06:27:21,2025-01-01 00:00:00,1568740808,E,38.64,3.36,42.0,agent,111
492,4,2024-10-01 10:30:39,2025-01-01 00:00:00,1278605839,E,39.56,3.44,43.0,web,91
493,4,2024-12-30 01:13:34,2025-01-01 00:00:00,5971409019,E,39.56,3.44,43.0,agent,1
494,4,2024-06-25 18:29:40,2025-01-01 00:00:00,1348267120,E,44.16,3.84,48.0,web,189
495,4,2024-10-25 16:32:42,2025-01-01 00:00:00,761167033,E,36.8,3.2,40.0,web,67
496,4,2024-08-18 19:06:56,2025-01-01 00:00:00,1531757276,E,41.4,3.6,45.0,agent,135
497,4,2024-08-18 19:06:56,2025-01-01 00:00:00,59256051,P,59.8,5.2,65.0,web,135
498,4,2024-12-12 21:46:22,2025-01-01 00:00:00,1574558639,E,39.56,3.44,43.0,mobile_app,19
499,4,2024-11-11 05:10:48,2025-01-01 00:00:00,1344837619,P,50.23,4.37,54.6,agent,50
500,4,2024-08-02 10:51:57,2025-01-01 00:00:00,1176344227,E,46.0,4.0,50.0,mobile_app,151
501,4,2024-06-30 23:13:48,2025-01-01 00:00:00,7071826732,E,41.4,3.6,45.0,web,184
502,4,2024-05-28 00:28:12,2025-01-01 00:00:00,1012781634,F,84.64,7.36,92.0,mobile_app,217
503,4,2024-05-23 06:15:03,2025-01-01 00:00:00,514167765,P,49.04,4.26,53.3,web,222
504,4,2024-11-26 14:55:05,2025-01-01 00:00:00,1026692216,P,50.23,4.37,54.6,web,35
505,4,2024-05-31 22:58:44,2025-01-01 00:00:00,1417137452,P,53.82,4.68,58.5,mobile_app,214
506,4,2024-05-31 22:58:44,2025-01-01 00:00:00,1557628234,F,88.32,7.68,96.0,mobile_app,214
507,4,2024-06-30 17:20:15,2025-01-01 00:00:00,1420651965,P,59.8,5.2,65.0,agent,184
508,4,2024-06-09 20:49:11,2025-01-01 00:00:00,1216258006,P,57.41,4.99,62.4,web,205
509,4,2024-12-01 05:51:25,2025-01-01 00:00:00,925662277,P,56.21,4.89,61.1,web,30
510,4,2024-12-01 05:51:25,2025-01-01 00:00:00,2066020848,E,38.64,3.36,42.0,web,30
511,4,2024-12-01 05:51:25,2025-01-01 00:00:00,2108511316,F,80.96,7.04,88.0,mobile_app,30
512,4,2024-07-01 04:47:22,2025-01-01 00:00:00,1295440753,E,40.48,3.52,44.0,agent,183
